"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-07-25","5.82",,,,"0.00",,,,"95","70",,"  180","  110",,,"15.0","19.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-07-26","6.93",,,,"0.00",,,,"92","69",,"  180","  140",,,"14.1","21.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-07-27","7.61",,,,"0.00",,,,"85","65",,"  180","  100",,,"15.0","23.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-07-28","6.04",,,,"0.00",,,,"85","61",,"  190","  190",,,"14.1","19.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-07-29","5.59",,,,"0.00",,,,"88","62",,"  180","  180",,,"14.1","21.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-07-30","4.92",,,,"0.00",,,,"88","61",,"  180","  190",,,"13.0","19.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-07-31","5.37",,,,"0.00",,,,"90","62",,"  110","  120",,,"14.1","23.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-01","6.26",,,,"0.00",,,,"91","63",,"  120","  110",,,"16.1","21.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-02","5.14",,,,"0.00",,,,"94","69",,"  160","  110",,,"13.0","17.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-03","4.92",,,,"0.00",,,,"97","68",,"  190","  150",,,"13.0","19.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-04","5.59",,,,"0.00",,,,"98","68",,"  120","  130",,,"10.1","19.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-05","5.59",,,,"0.00",,,,"101","70",,"  120","  130",,,"14.1","25.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-06","6.26",,,,"0.00",,,,"98","69",,"  180","  110",,,"15.0","21.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-07","6.71",,,,"0.00",,,,"90","69",,"  140","  230",,,"15.0","23.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-08","6.26",,,,"0.00",,,,"88","65",,"  180","  160",,,"14.1","21.9","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-09","6.26",,,,"0.00",,,,"92","64",,"  180","  110",,,"14.1","23.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-10","5.82",,,,"0.00",,,,"95","66",,"  170","  160",,,"15.0","21.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-11","4.92",,,,"0.00",,,,"92","69",,"  180","  210",,,"15.0","29.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-12","5.14",,,,"0.00",,,,"90","71",,"  170","  180",,,"15.0","23.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-13","7.16",,,,"0.00",,,,"90","67",,"  180","  130",,,"13.0","21.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-14","5.59",,,,"0.00",,,,"90","66",,"  140","  170",,,"14.1","19.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-15","5.14",,,,"0.00",,,,"90","67",,"  180","  210",,,"13.0","23.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-16","6.71",,,,"0.00",,,,"92","67",,"  160","  110",,,"14.1","21.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-17","6.49",,,,"0.00",,,,"84","66",,"  200","  160",,,"13.0","21.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-18","4.92",,,,"0.00",,,,"87","63",,"  160","  190",,,"13.0","21.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-19","3.58",,,,"0.00",,,,"95","64",,"  180","  260",,,"12.1","19.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-20","4.47",,,,"0.00",,,,"99","66",,"  150","  130",,,"14.1","23.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-21","5.82",,,,"0.00",,,,"94","67",,"  200","  200",,,"15.0","28.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-22","6.26",,,,"0.00",,,,"85","65",,"  160","  190",,,"14.1","23.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-23","6.26",,,,"0.00",,,,"82","61",,"  190","  130",,,"14.1","25.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-24","5.82",,,,"0.00",,,,"80","59",,"  200","  170",,,"13.0","23.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-25","4.92",,,,"0.00",,,,"82","60",,"  160","  180",,,"14.1","21.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-26","5.14",,,,"0.00",,,,"89","63",,"  170","  110",,,"13.0","18.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-27","5.59",,,,"0.00",,,,"87","64",,"  190","  120",,,"12.1","19.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-28","5.82",,,,"0.00",,,,"85","61",,"  180","  160",,,"15.0","19.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-29","5.82",,,,"0.00",,,,"83","60",,"  190","  120",,,"13.0","19.9","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-30","6.04",,,,"0.00",,,,"83","60",,"  180","   80",,,"13.0","19.9","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-08-31","4.92",,," 1200","0.00",,,,"88","63",,"  200","  190",,,"14.1","17.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-01","5.14",,,,"0.00",,,,"90","65",,"  120","  130",,,"15.0","23.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-02","4.92",,,,"0.00",,,,"95","67",,"  120","  100",,,"15.0","23.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-03","5.37",,,,"0.00",,,,"102","69",,"  280","  300",,,"15.0","21.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-04","5.37",,,,"0.00",,,,"106","70",,"  270","  250",,,"18.1","25.1",,,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-05","4.92",,,,"0.00",,,,"114","76",,"  270","  280",,,"16.1","32.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-06","5.37",,,,"0.00",,,,"114","78",,"  230","  120",,,"14.1","23.0",,,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-07","4.70",,,,"0.00",,,,"103","76",,"  180","  140",,,"15.0","21.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-08","4.25",,,,"0.00",,,,"107","76",,"  150","  140",,,"15.0","23.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-09","6.04",,,,"0.00",,,,"109","78",,"  270","  270",,,"19.9","27.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-10","6.04",,,,"0.00",,,,"95","66",,"  110","  260",,,"14.1","31.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-11","6.26",,,,"0.00",,,,"80","61",,"  200","  220",,,"15.0","21.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-12","6.26",,,,"0.00",,,,"78","61",,"  180","  100",,,"13.0","21.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-13","5.82",,,,"0.00",,,,"79","63",,"  170","  180",,,"13.0","19.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-14","5.59",,,,"0.00",,,,"79","62",,"  190","  130",,,"13.0","19.0","    1",,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-15","5.14",,,,"0.00",,,,"75","62",,"  200","  170",,,"14.1","19.9","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-16","7.83",,,,"0.00",,,,"72","59",,"  170","  180",,,"16.1","23.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-17","4.70",,,,"0.00",,,,"74","55",,"  170","  180",,,"14.1","19.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-18","4.92",,,,"0.00",,,,"75","57",,"  200","  190",,,"14.1","19.9",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-19","4.47",,,,"0.00",,,,"72","61",,"  180","  240",,,"10.1","17.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-20","5.14",,,,"0.00",,,,"73","60",,"  160","  110",,,"14.1","19.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-21","4.03",,,,"0.00",,,,"75","59",,"  150","  200",,,"12.1","15.0",,,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-22","4.47",,,,"0.00",,,,"82","58",,"  180","  150",,,"13.0","19.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-23","4.70",,,,"0.00",,,,"91","57",,"  110","  100",,,"14.1","23.9","    1","    1",,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-24","5.14",,,,"0.00",,,,"87","61",,"  120","  110",,,"16.1","28.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-25","4.92",,,,"0.00",,,,"79","59",,"  120","  100",,,"13.0","23.9","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-26",,,," 1512","0.00",,,,"82","57",,"  140","  150",,,"12.1","25.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-27","5.59",,," 1811","0.00",,,,"81","57",,"  110","   80",,,"12.1","23.9",,"    1",,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-28","4.92",,," 1818","0.00",,,,"83","55",,"  100","   90",,,"12.1","23.0",,"    1",,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-29","3.58",,," 1548","0.00",,,,"84","54",,"  170","  270",,,"13.0","21.9",,"    1",,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-09-30","3.36",,," 1201","0.00",,,,"95","58",,"  350","  350",,,"16.1","29.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-01","3.80",,,,"0.00",,,,"98","62",,"  120","  360",,,"12.1","21.9",,,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-02","4.92",,,,"0.00",,,,"96","64",,"  120","  100",,,"13.0","29.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-03","5.59",,,,"0.00",,,,"91","64",,"  130","  110",,,"13.0","21.9","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-04","4.47",,,,"0.00",,,,"94","62",,"  110","  270",,,"12.1","21.9","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-05","4.92",,,,"0.00",,,,"91","63",,"  120","  120",,,"13.0","18.1","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-06","3.80",,,,"0.00",,,,"95","60",,"  110","   80",,,"10.1","19.0","    1","    1",,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-07","4.03",,,,"0.00",,,,"92","65",,"  100","   80",,,"12.1","23.0",,,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-08","4.25",,,,"0.00",,,,"90","61",,"  170","  120",,,"12.1","18.1","    1",,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-09","5.37",,,,"0.00",,,,"88","60",,"  110","   80",,,"10.1","21.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-10","4.03",,,,"0.00",,,,"86","58",,"  160","  150",,,"14.1","21.0","    1","    1",,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-11","3.36",,,,"0.00",,,,"88","61",,"  180","  160",,,"12.1","17.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-12","4.25",,,,"0.00",,,,"84","57",,"  190","  100",,,"13.0","19.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-13","5.14",,,,"0.00",,,,"78","56",,"  130","  120",,,"10.1","17.0","    1","    1",,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-14","4.25",,,,"0.00",,,,"76","58",,"  170","  170",,,"12.1","16.1","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-15","3.58",,,,"0.00",,,,"74","58",,"  170","  140",,,"12.1","19.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-16","4.03",,,,"0.00",,,,"65","60",,"  180","  220",,,"8.1","15.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-17","4.47",,,,"0.00",,,,"69","60",,"  180","  120",,,"12.1","16.1",,,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-18","9.62",,,,"0.00",,,,"81","57",,"  350","   20",,,"28.0","38.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-19","4.92",,,,"0.00",,,,"81","57",,"   50","   40",,,"17.0","25.1",,,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-20","3.36",,,,"0.00",,,,"84","53",,"  160","  150",,,"12.1","16.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-21","3.36",,,,"0.00",,,,"86","56",,"  210","  150",,,"12.1","16.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-22","2.46",,,,"0.00",,,,"89","56",,"  160","  280",,,"8.9","14.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-23","2.91",,,,"0.00",,,,"92","57",,"  180","  170",,,"12.1","18.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-24","3.58",,,,"0.00",,,,"85","58",,"  180",,,,"12.1",,,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-25","3.13",,,,"0.00",,,,"82","55",,"  180","  140",,,"12.1","19.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-26","2.24",,,,"0.00",,,,"87","54",,"  100","  190",,,"8.9","17.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-27","3.58",,,,"0.00",,,,"80","59",,"  100","  100",,,"10.1","17.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-28","5.82",,,,"0.00",,,,"68","54",,"  160","  150",,,"16.1","23.0","    1",,,,"    1"
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-29","8.28",,,,"0.00",,,,"70","52",,"  330","  330",,,"21.9","30.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-30","3.13",,,,"0.00",,,,"73","48",,"  210","  210",,,"10.1","15.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-10-31","3.80",,,,"0.00",,,,"71","47",,"  190","  190",,,"13.0","19.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-11-01","2.91",,,,"0.00",,,,"70","46",,"  160","  120",,,"10.1","15.0",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-11-02","3.80",,,,"0.05",,,,"65","51",,"  160","  180",,,"15.0","19.0","    1",,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-11-03","11.41",,,,"0.00",,,,"75","51",,"  260","  320",,,"21.0","31.1","    1",,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-11-04","5.14",,,,"0.00",,,,"75","52",,"  160","  330",,,"13.0","18.1",,,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2024-11-05","2.91",,,,"0.00",,,,"76","47",,"  150","  140",,,"14.1","19.0",,,,,
